ora_inizio,data,id_giocatore,punteggio,ora_fine,id_pista
20:17,2022-03-17,538899,175,21:15,13
10:37,2020-04-11,524333,114,12:59,14
17:57,2021-06-03,416023,30,21:29,14
19:52,2020-03-19,496065,111,20:14,14
13:49,2023-01-28,411762,92,16:29,8
09:18,2021-03-30,586568,101,21:12,6
20:10,2020-09-23,446826,29,20:12,6
17:54,2022-04-28,438628,226,19:49,9
13:04,2020-11-15,525174,73,16:10,10
18:50,2020-05-04,513126,282,19:10,6
14:28,2020-08-19,498483,172,15:25,12
10:16,2021-04-17,587472,146,10:55,1
10:16,2020-02-17,534042,45,18:43,3
16:11,2020-04-25,556237,110,20:30,12
21:47,2022-01-30,427909,233,21:55,1
20:09,2021-03-29,473547,138,20:25,3
10:40,2021-07-29,419826,25,18:28,12
20:46,2022-10-22,483616,239,21:27,7
14:51,2023-01-16,465268,145,21:03,8
10:09,2021-11-30,572158,214,16:35,8
15:51,2021-08-27,434457,127,16:31,3
20:09,2021-07-29,585100,141,20:43,12
15:04,2021-03-28,580899,294,21:21,7
17:08,2020-10-18,534666,10,19:24,12
15:04,2022-07-13,515324,199,16:02,12
13:21,2021-04-27,563475,258,17:33,14
09:54,2020-12-15,475774,176,19:10,13
20:04,2020-04-26,403539,4,20:42,13
19:25,2021-12-18,540599,166,21:26,1
14:57,2022-12-30,508060,112,18:59,8
17:32,2020-08-01,452759,229,21:49,7
09:30,2020-12-07,465821,283,11:47,9
19:17,2020-12-06,519738,229,21:38,7
21:25,2021-06-18,570169,216,21:54,9
19:18,2021-07-16,468484,209,20:07,12
09:42,2020-12-30,506144,277,18:07,15
18:30,2020-12-24,509357,126,20:36,8
10:19,2020-09-16,449098,279,21:44,6
12:06,2020-11-28,566951,215,12:44,11
14:48,2021-02-23,529959,64,19:00,1
18:04,2020-05-08,435885,46,19:25,9
20:29,2022-02-24,444351,73,21:01,1
11:09,2020-06-26,558277,203,13:00,11
11:33,2021-01-21,502165,28,18:57,8
21:13,2022-12-14,591167,224,21:17,9
10:22,2021-07-26,592063,223,15:52,3
21:38,2020-04-24,543639,7,21:49,5
10:30,2020-03-26,484624,54,11:37,12
15:09,2021-07-13,418730,200,21:08,5
19:02,2020-05-07,555728,148,21:12,13
14:25,2021-11-02,441429,234,19:04,1
21:53,2020-06-21,510707,289,21:58,7
16:00,2020-11-06,561508,117,18:34,15
18:01,2022-09-11,567266,300,18:32,12
18:16,2022-10-06,467198,12,20:17,10
17:07,2022-11-15,533050,273,19:18,1
19:26,2023-01-06,459893,236,19:47,5
13:50,2021-06-24,581056,284,17:23,3
21:48,2020-10-01,498263,36,21:55,4
20:52,2020-04-05,528324,160,21:38,7
13:48,2020-10-12,597339,248,16:42,1
09:14,2020-05-31,429862,234,13:19,7
10:08,2021-12-24,562736,230,14:24,7
16:28,2021-03-30,536184,61,20:32,13
18:46,2020-05-05,436306,298,21:38,14
14:09,2021-11-19,567511,78,21:45,11
16:38,2021-11-10,571143,241,20:19,14
15:49,2022-09-18,490511,15,20:31,7
16:09,2020-11-01,556202,183,17:18,11
10:51,2022-01-26,523642,98,16:57,2
20:29,2023-01-31,539848,232,20:42,3
10:17,2021-04-14,526554,235,20:19,5
19:49,2022-11-19,490189,139,21:15,11
21:55,2021-10-26,494033,188,21:56,11
13:05,2020-11-18,519020,73,21:58,6
21:54,2021-04-07,451604,183,21:55,8
19:04,2020-06-05,452642,78,19:08,2
17:40,2021-01-13,425861,51,21:50,6
09:40,2021-03-01,541424,107,20:57,2
16:22,2021-09-07,517538,19,19:48,3
15:06,2021-12-31,467750,219,20:48,14
10:37,2021-12-04,507791,80,14:10,10
17:58,2021-12-08,539966,220,20:01,10
09:23,2020-04-14,563438,228,19:50,2
20:20,2022-01-22,506616,185,20:59,4
14:24,2021-02-28,529828,88,17:24,10
20:32,2022-03-07,519552,154,21:36,14
13:43,2022-07-13,592473,45,16:38,13
13:03,2020-01-09,412839,49,19:18,14
10:26,2021-02-12,440311,263,19:15,1
15:05,2021-05-01,481096,300,16:00,3
18:55,2022-10-31,523394,81,20:13,8
12:02,2021-05-11,438803,153,21:15,15
09:24,2021-12-21,437852,266,19:31,14
10:02,2022-04-12,562127,274,19:36,5
10:16,2021-02-22,531612,24,11:24,9
14:29,2022-12-28,514540,112,21:17,6
11:42,2021-06-11,493063,262,11:56,8
18:40,2021-01-02,558583,98,20:29,8
17:32,2020-07-27,526449,187,20:33,4
17:16,2020-03-09,407468,267,19:46,14
18:53,2022-12-06,427161,45,20:20,8
13:02,2021-06-17,459004,6,16:39,13
16:03,2020-10-25,595758,245,17:31,10
21:52,2021-07-26,406444,166,21:55,6
15:11,2020-10-02,401037,267,17:31,2
12:14,2020-07-26,437003,200,19:18,6
20:45,2022-09-14,568514,63,20:54,5
13:40,2022-01-14,484010,203,17:33,14
21:32,2020-05-07,580885,44,21:52,13
19:07,2020-11-15,599683,39,20:20,2
11:47,2021-10-22,482977,128,11:58,7
21:07,2021-03-24,467874,226,21:44,9
19:29,2020-08-28,496748,24,20:24,14
10:40,2021-08-29,574717,104,13:33,14
20:07,2020-08-05,564759,215,20:51,6
15:46,2021-05-20,592939,197,17:32,13
21:11,2022-09-14,450171,180,21:17,4
15:20,2021-05-02,583137,218,18:56,4
17:23,2020-05-18,444158,283,21:35,4
21:03,2020-05-12,481990,91,21:14,1
14:27,2022-06-10,578291,112,18:21,2
16:55,2020-12-27,600096,300,18:41,1
12:57,2022-12-20,465312,145,15:32,10
14:40,2022-09-18,495010,90,18:57,15
20:54,2021-04-19,558550,205,21:40,6
13:28,2022-06-28,564797,257,17:53,14
19:17,2022-01-22,592959,70,20:15,8
16:16,2021-10-25,437479,260,17:50,8
18:03,2023-01-11,483267,196,18:23,6
11:24,2023-01-10,533128,157,14:24,4
16:40,2020-05-08,453997,22,20:07,12
20:34,2022-03-18,430621,35,21:58,10
20:03,2021-01-05,574150,151,21:07,6
11:31,2021-02-11,510110,206,12:15,4
21:08,2021-02-11,527794,278,21:42,2
20:41,2022-07-22,521663,275,21:18,1
13:26,2021-07-09,449830,272,15:26,3
17:33,2020-03-31,523998,49,18:24,8
10:12,2020-03-03,526023,199,15:49,6
21:26,2023-01-07,422540,160,21:39,10
14:51,2020-05-25,495416,68,19:39,1
20:10,2021-04-10,528732,51,20:25,10
14:28,2022-05-01,418912,189,17:25,9
11:20,2021-01-03,446637,7,19:07,3
09:13,2022-09-20,483879,5,19:52,12
19:57,2022-08-12,568474,10,20:53,10
09:31,2020-12-16,425958,6,10:13,7
15:55,2022-05-28,406644,45,17:35,2
10:58,2020-03-20,453577,155,12:12,12
09:16,2021-12-26,429583,151,15:53,8
11:44,2021-11-08,545004,285,21:37,8
17:04,2022-11-19,409681,250,18:18,10
20:20,2021-03-18,511584,120,20:58,10
18:29,2021-05-24,451717,184,20:48,10
15:19,2021-04-20,511016,98,21:03,6
18:58,2021-10-20,509595,166,19:37,3
15:36,2021-07-26,456523,179,19:17,7
20:58,2022-04-14,536107,222,21:33,5
17:38,2023-01-13,547244,268,18:26,4
10:00,2021-08-26,406404,51,12:39,15
09:21,2020-11-16,440143,60,14:46,8
18:38,2022-08-21,510601,8,21:54,13
19:16,2022-01-25,509656,78,20:07,10
13:31,2022-05-25,439906,202,20:59,12
09:44,2021-08-24,587429,252,18:30,12
18:00,2021-04-01,492568,92,19:16,4
20:27,2021-03-04,508065,52,21:09,13
12:40,2021-11-01,571093,248,13:20,2
15:01,2021-11-17,422081,73,19:49,13
21:06,2020-12-23,488082,109,21:25,5
12:54,2020-03-12,495480,28,19:31,10
10:23,2020-08-11,574646,214,17:59,12
19:06,2021-11-28,471040,175,21:01,9
12:36,2022-04-03,572812,56,20:31,15
10:13,2021-12-18,401191,57,14:45,7
14:22,2022-10-19,405952,16,20:43,3
15:06,2020-10-11,592868,86,18:57,2
17:34,2021-04-15,590930,120,21:28,9
19:14,2022-01-03,599801,109,20:58,4
09:51,2022-11-12,538408,194,12:28,12
12:42,2020-07-01,540033,136,19:40,6
17:03,2021-02-05,451839,157,20:22,8
13:15,2021-04-06,425955,37,18:35,15
11:12,2021-07-21,553174,32,15:05,13
16:37,2020-08-28,574088,251,20:43,9
14:42,2021-05-19,527747,220,16:08,1
14:27,2022-02-09,480688,163,16:12,8
13:27,2020-09-22,534296,40,20:54,7
21:34,2021-07-04,443286,254,21:52,7
18:13,2021-05-26,483101,36,18:29,6
18:54,2020-02-24,556985,20,20:34,5
20:51,2021-02-12,544841,5,21:09,12
15:20,2021-11-08,548032,208,16:18,11
13:29,2022-11-02,573809,119,17:56,3
16:19,2021-08-29,425920,239,20:27,7
17:06,2023-01-22,431662,44,18:12,8
17:46,2021-05-24,424119,153,21:27,2
12:33,2020-06-12,428568,246,17:27,8
18:36,2021-06-11,485576,181,20:29,4
15:40,2020-05-24,403259,121,20:15,12
14:14,2023-01-05,484782,53,17:50,4
09:28,2020-09-13,583550,93,13:52,12
12:53,2021-10-28,412583,234,15:56,6
15:26,2020-10-23,590052,111,18:59,10
12:15,2021-09-04,434667,215,14:31,8
13:35,2021-02-05,444966,120,16:23,12
18:12,2022-10-18,563426,275,19:13,12
17:02,2021-04-14,541878,123,19:23,15
16:59,2020-03-21,537054,223,19:46,10
11:15,2020-11-08,428309,193,11:29,3
10:16,2021-04-01,439658,167,18:44,4
17:44,2021-11-25,428074,95,21:53,5
11:47,2021-03-31,573550,112,14:27,12
14:03,2020-06-01,420116,159,17:18,8
14:33,2021-06-15,505353,211,16:45,9
14:32,2022-06-06,515545,8,16:56,6
10:52,2020-06-05,455456,222,18:30,10
13:51,2020-05-17,564204,228,17:02,11
15:03,2021-05-04,589022,158,18:21,13
18:50,2022-01-24,450789,77,21:41,2
18:37,2022-11-01,586247,209,20:50,6
20:01,2021-05-24,489388,37,21:55,8
10:26,2020-01-24,415106,207,13:18,12
14:26,2022-06-02,404851,96,19:47,13
20:16,2020-01-09,507999,104,20:30,6
14:42,2021-03-27,498658,88,18:55,11
16:43,2020-05-13,463826,172,20:04,4
12:10,2022-03-13,461732,114,15:32,13
21:28,2022-08-21,535684,258,21:35,11
16:31,2021-07-05,560660,223,20:35,10
20:25,2020-10-04,530309,210,21:24,14
19:22,2021-12-02,499394,170,20:44,1
12:58,2020-08-04,506088,12,15:45,7
12:03,2022-06-09,531608,284,19:10,9
14:19,2020-08-31,408574,273,20:44,13
18:27,2022-05-28,586373,107,21:03,5
20:52,2021-02-14,447987,191,21:26,7
19:16,2021-05-29,517184,285,19:23,8
20:21,2022-02-26,537420,57,21:54,7
18:21,2020-09-07,524067,245,19:06,6
09:40,2020-08-21,518004,244,20:05,8
14:23,2022-08-13,502095,136,14:45,3
19:50,2022-10-12,580249,209,20:08,14
13:51,2022-08-14,495128,124,16:41,8
18:58,2022-09-20,563090,40,21:52,1
18:21,2020-07-01,576897,50,20:39,10
11:31,2022-09-07,447692,27,12:55,5
19:29,2020-02-25,419978,105,20:27,6
20:37,2022-08-22,522109,278,21:52,8
21:39,2022-06-07,444254,284,21:46,8
21:26,2021-08-28,575699,177,21:36,5
12:41,2022-04-27,583207,196,17:01,9
12:35,2022-02-08,522190,172,20:09,9
18:24,2020-09-20,433142,160,20:20,5
17:43,2023-01-09,447978,248,18:35,8
16:37,2021-02-10,495436,127,18:43,12
09:11,2020-04-29,594203,65,11:11,6
14:20,2021-01-26,495435,177,20:00,10
16:13,2021-08-21,522249,141,21:30,7
13:29,2021-07-23,430883,99,18:10,11
13:46,2020-09-01,560062,17,18:29,10
11:58,2022-02-25,478077,34,20:25,8
10:59,2022-09-24,518938,249,15:16,12
14:55,2021-11-22,466946,135,16:21,6
21:37,2022-01-02,502468,26,21:56,8
15:22,2021-11-28,415894,235,21:12,14
19:44,2022-10-24,585037,174,20:33,3
11:28,2022-08-08,500077,261,16:22,15
17:48,2022-02-15,435210,241,18:11,8
15:15,2021-11-28,513479,118,15:16,7
21:14,2021-12-10,556829,124,21:15,12
18:04,2022-08-30,552017,83,18:16,3
09:19,2022-05-16,489515,168,17:05,12
09:29,2021-07-11,417355,128,19:25,4
17:27,2020-04-02,595055,78,17:38,7
20:13,2020-11-06,574978,188,20:45,15
17:54,2022-05-18,565077,270,19:53,3
15:02,2020-11-27,595276,158,17:01,1
12:38,2022-03-13,561403,122,19:31,3
14:28,2020-05-11,559213,254,20:02,15
10:16,2022-05-19,597427,235,18:09,14
09:57,2021-07-18,407825,216,13:45,1
10:31,2020-08-15,599117,172,21:47,7
19:08,2020-05-04,552167,25,21:06,14
19:54,2020-03-13,441167,194,21:56,2
13:20,2021-08-11,523994,59,15:17,14
14:19,2020-06-25,478816,100,16:27,12
18:05,2021-10-06,423673,242,20:09,1
15:03,2020-12-03,415175,42,19:07,15
20:25,2023-01-02,554907,238,20:39,14
21:40,2023-01-07,561547,202,21:40,14
11:48,2022-10-26,522476,228,14:24,2
16:38,2021-09-26,412146,61,19:00,9
16:21,2020-11-29,432149,37,17:10,6
17:32,2020-07-30,551972,173,17:44,11
17:37,2020-07-23,436278,57,18:30,6
11:37,2022-12-01,592339,224,19:38,9
12:13,2022-04-02,547815,151,14:15,7
10:08,2022-11-24,503796,31,16:58,2
16:36,2021-11-16,432780,181,20:06,10
16:31,2022-06-08,490549,46,20:34,6
10:05,2022-10-20,440518,5,16:47,10
14:52,2020-01-29,477429,127,16:47,9
19:27,2023-01-01,584554,12,20:58,5
21:17,2020-10-27,425547,116,21:25,2
09:10,2022-04-12,584606,99,18:23,5
17:16,2020-11-05,414843,110,21:24,6
15:34,2022-12-12,487654,232,18:04,12
12:07,2020-09-07,558806,268,17:42,14
11:19,2022-01-28,524501,38,21:12,13
21:39,2021-05-30,499410,203,21:57,4
11:47,2022-05-06,512995,252,14:49,14
15:47,2020-08-28,598951,236,18:52,7
13:29,2023-01-15,537584,276,14:28,1
15:54,2023-01-20,523264,177,20:49,12
14:15,2022-11-05,578109,241,19:09,12
14:21,2023-01-09,529897,42,16:39,11
17:09,2020-05-24,525596,39,18:18,8
16:40,2021-11-24,538627,72,19:56,10
09:15,2022-01-08,592183,155,17:28,3
12:16,2023-01-13,466479,283,18:25,6
21:24,2022-09-08,412532,15,21:56,9
14:06,2023-01-26,484859,291,18:27,8
13:44,2021-09-07,570920,124,18:53,6
10:55,2021-02-13,516610,169,17:34,6
09:50,2022-08-13,402530,27,12:09,3
16:29,2020-02-24,427892,55,19:52,15
21:27,2022-11-03,472322,164,21:35,1
10:19,2022-05-16,404548,178,18:18,14
16:19,2020-02-27,568500,289,17:48,3
17:58,2021-06-01,573514,180,19:47,2
12:51,2020-03-29,509655,38,18:06,14
20:22,2020-07-22,520431,251,21:26,13
14:34,2021-09-17,401493,56,14:47,7
21:39,2021-08-28,414065,99,21:50,6
10:15,2020-04-18,432983,173,17:44,1
09:18,2021-01-17,474966,123,18:34,13
21:22,2020-08-01,593443,206,21:38,7
09:10,2021-02-24,417131,243,11:44,14
19:39,2022-10-09,461897,295,21:25,2
16:55,2021-05-11,440839,104,21:32,15
17:28,2022-05-09,532547,11,19:46,8
09:40,2021-06-27,592633,209,21:03,10
18:50,2021-08-25,524085,55,21:11,14
12:53,2020-03-13,566578,213,18:39,6
18:33,2020-04-03,502929,175,21:42,6
13:17,2022-03-30,512548,186,15:41,14
12:31,2020-02-21,582787,203,14:38,14
20:32,2021-06-29,452668,14,20:50,9
20:00,2020-03-11,527255,126,20:57,1
12:31,2021-12-31,436363,196,13:25,11
14:46,2021-12-20,455401,57,21:21,3
09:21,2021-01-15,499467,134,13:26,2
18:02,2021-10-12,549689,244,20:28,1
14:20,2020-08-23,457691,279,21:03,6
09:54,2023-01-24,421905,70,21:51,9
09:39,2020-01-20,509548,259,15:18,5
18:32,2021-03-03,581737,210,19:30,2
16:50,2022-07-05,444213,68,18:38,1
10:08,2022-05-14,561640,66,10:14,11
18:29,2021-01-09,487033,40,18:44,13
20:33,2020-11-05,455481,34,21:34,12
15:31,2022-10-17,498593,172,16:51,9
15:58,2020-01-20,414754,95,19:49,7
19:51,2022-10-30,595976,283,20:03,14
13:27,2021-09-19,458081,188,19:28,2
19:40,2020-02-25,538717,64,20:48,5
21:19,2022-05-31,453340,172,21:26,6
16:28,2020-01-20,467248,189,21:02,15
19:44,2022-10-27,522106,83,20:35,8
15:38,2022-06-12,591061,115,19:06,10
21:26,2020-05-11,449736,253,21:55,8
13:32,2020-02-16,505996,18,17:31,10
15:59,2023-01-06,552055,30,20:48,7
17:43,2021-04-10,470280,97,19:28,9
20:06,2021-01-08,433766,2,21:55,6
16:20,2021-12-30,600686,249,17:36,2
20:51,2021-10-14,403140,232,21:11,3
18:56,2021-04-02,438692,76,20:10,13
10:42,2020-04-25,552892,82,14:27,13
16:41,2021-03-14,538516,100,21:36,2
16:08,2020-05-20,418647,195,19:34,6
09:04,2021-05-01,529831,147,19:51,13
09:16,2023-01-23,516901,113,15:34,12
21:51,2021-03-01,523922,85,21:52,7
11:21,2021-12-06,509827,52,18:03,13
14:28,2022-10-22,419246,275,15:10,6
09:33,2022-01-31,470134,46,11:07,8
13:20,2021-06-20,469803,293,16:39,4
17:30,2022-03-14,460937,23,19:50,6
20:49,2022-05-20,498644,248,21:28,12
17:16,2022-01-26,490323,55,21:13,8
12:13,2022-10-06,418599,119,17:05,8
12:59,2022-02-09,464292,161,15:43,14
20:03,2022-02-26,554338,156,20:09,2
13:26,2022-09-13,501888,185,17:47,8
19:08,2021-02-05,482085,119,19:35,2
12:40,2021-02-03,422495,247,17:45,3
20:30,2020-02-29,498816,79,21:56,3
12:26,2020-06-11,469919,27,16:43,14
13:15,2022-07-14,489997,144,13:26,3
18:16,2022-03-18,592912,93,18:56,14
12:08,2022-07-09,428242,252,21:42,15
21:00,2020-10-04,517309,83,21:19,10
12:37,2022-06-26,510082,277,15:17,15
17:53,2022-04-15,426912,117,19:08,13
10:51,2020-11-25,586661,183,20:09,9
20:46,2021-12-15,507018,84,21:11,13
19:29,2020-01-13,413891,126,20:55,15
13:11,2022-11-09,540135,130,16:10,6
09:39,2022-08-26,421286,85,21:08,10
10:42,2020-05-02,459233,94,17:36,1
15:40,2021-11-15,401686,168,20:28,8
15:37,2020-10-09,462545,110,20:12,9
21:04,2023-01-31,575615,231,21:56,2
14:19,2022-02-10,517082,172,21:23,6
21:03,2020-12-05,577000,117,21:45,6
17:45,2021-10-20,432379,297,18:06,3
17:17,2022-02-20,433300,242,19:21,8
13:03,2021-06-20,418303,288,21:56,1
14:45,2022-06-26,595616,188,18:08,7
21:16,2022-10-20,419033,219,21:23,12
21:02,2022-02-01,441234,110,21:06,12
19:42,2023-01-19,583220,129,21:19,2
18:42,2021-08-08,598468,141,18:50,15
14:42,2020-05-23,457800,133,14:52,2
12:21,2020-06-09,511929,198,15:39,1
17:13,2020-08-16,576405,85,20:04,13
16:51,2022-02-09,484864,141,21:57,8
15:10,2020-11-20,561961,11,18:31,4
13:59,2022-08-25,495604,182,16:49,5
14:01,2020-07-23,598412,256,15:57,14
16:33,2021-06-28,591997,111,20:41,15
12:09,2022-01-08,577717,259,21:23,10
13:13,2021-12-03,588617,112,21:15,3
10:30,2023-01-27,538222,41,13:14,11
11:31,2020-09-29,403213,238,16:00,1
10:23,2020-02-29,529010,282,18:15,5
21:28,2021-11-10,522563,189,21:43,14
11:28,2020-07-02,432706,113,21:13,6
16:14,2020-02-16,511945,44,18:15,2
09:42,2020-07-29,545194,64,15:50,5
19:57,2020-07-22,477476,64,20:18,8
11:43,2020-04-23,538668,256,13:18,7
14:02,2023-01-06,440289,257,21:07,6
12:11,2021-02-23,541473,43,12:21,9
11:41,2023-01-22,546691,19,15:04,3
14:47,2021-09-14,580410,34,19:33,11
21:25,2020-07-14,428186,15,21:29,10
12:50,2022-01-23,563579,238,20:09,13
20:42,2022-11-24,401517,123,20:46,15
20:43,2021-12-26,456883,123,21:24,6
18:16,2021-08-17,499228,242,18:50,12
10:56,2021-06-24,525454,39,21:13,1
19:33,2021-03-14,553147,77,20:24,12
21:29,2022-01-19,522983,112,21:35,10
12:41,2020-01-14,499637,293,21:27,11
09:36,2022-02-03,433026,136,10:19,11
17:07,2021-05-17,406399,288,19:37,11
18:18,2022-08-23,540206,166,19:26,3
09:52,2021-02-15,404517,47,14:44,13
10:09,2022-01-06,510375,258,14:01,1
10:36,2020-07-09,595798,84,21:43,8
15:13,2022-02-10,444447,276,21:53,8
12:54,2022-07-04,502633,151,17:26,7
19:22,2021-10-14,585685,211,19:44,4
19:24,2021-07-14,456524,161,21:23,6
21:38,2020-02-11,408374,124,21:47,4
15:17,2021-12-31,438048,248,21:32,1
17:02,2021-07-10,563589,126,20:04,6
16:43,2022-05-16,524416,35,18:12,9
13:56,2021-05-15,473054,272,18:54,9
10:27,2020-03-13,597803,266,11:13,2
18:11,2021-01-10,430583,18,19:07,11
13:07,2022-06-25,567352,242,19:09,8
13:48,2021-08-21,524256,112,20:34,10
19:47,2020-07-14,510377,220,20:02,3
10:59,2021-06-15,517609,221,16:00,5
15:31,2020-11-28,472042,290,15:58,3
21:22,2020-12-20,519812,76,21:53,4
09:35,2021-11-22,422154,55,18:11,3
19:44,2021-06-09,427782,289,20:00,3
21:29,2020-10-01,401316,67,21:56,13
09:48,2022-08-28,463112,107,19:49,10
16:36,2022-07-23,558283,194,21:44,1
18:57,2021-09-02,410199,37,20:08,13
11:02,2021-12-18,557943,110,16:27,9
12:43,2021-09-08,463702,276,17:16,10
14:46,2022-04-04,546070,96,15:28,4
09:17,2021-12-23,470003,116,13:45,1
12:29,2021-08-26,442083,161,16:15,13
14:03,2020-11-25,536612,69,15:32,11
17:49,2022-01-26,482365,224,21:22,5
16:12,2022-09-15,597542,178,21:22,12
15:09,2022-02-26,574523,63,18:27,5
14:10,2021-06-17,441208,40,15:37,2
15:29,2020-02-10,437969,143,21:38,8
14:11,2021-03-27,460466,168,14:55,15
11:09,2020-11-26,554311,117,11:14,2
13:24,2021-01-04,568168,264,14:16,15
09:47,2021-09-13,503336,291,19:40,7
18:34,2020-02-24,588976,105,21:33,7
14:08,2020-02-17,558785,28,14:47,10
21:59,2021-02-09,466138,240,21:59,14
12:46,2020-10-15,458554,91,19:20,4
12:24,2021-09-15,515543,277,17:19,5
20:31,2020-08-31,556109,57,20:40,2
13:33,2022-07-14,530330,195,21:27,3
20:14,2020-12-13,432091,109,20:26,9
14:26,2020-05-10,539870,77,18:32,14
19:24,2022-11-19,512817,272,19:53,7
17:54,2022-10-08,503087,105,21:46,4
09:59,2022-05-13,485281,180,21:13,14
12:03,2020-07-20,550304,168,15:43,14
09:56,2020-01-17,559010,298,12:19,1
16:02,2021-09-07,549875,124,18:14,2
18:03,2021-01-31,522038,240,21:14,8
21:52,2022-11-09,453934,260,21:56,2
16:33,2022-05-19,408706,294,18:54,11
15:47,2021-08-08,555660,160,17:05,2
11:54,2021-05-22,421700,146,17:58,3
12:56,2021-08-25,414938,221,19:31,1
20:19,2021-09-20,574212,115,20:23,12
21:58,2023-02-02,532372,60,21:59,14
10:03,2020-02-16,573734,203,16:21,6
14:09,2020-09-25,457378,183,19:19,9
11:55,2020-11-16,448985,23,12:33,6
12:22,2022-11-04,443078,197,18:49,13
21:18,2021-05-28,599375,87,21:56,14
17:36,2021-04-15,579545,9,18:17,8
16:27,2021-07-31,592716,145,20:52,7
12:21,2021-11-03,465777,246,18:41,7
19:50,2021-09-25,598923,296,20:14,8
18:36,2020-05-30,406180,222,21:24,8
21:53,2023-01-30,502409,270,21:56,5
11:00,2021-02-21,416271,183,11:14,3
11:05,2021-03-29,440606,225,17:48,8
21:22,2021-06-10,567614,216,21:40,9
09:26,2022-02-09,517011,214,20:16,5
14:23,2022-10-17,455798,183,18:23,11
18:30,2020-10-06,542497,49,18:42,14
17:13,2021-10-03,522975,278,20:28,5
16:35,2022-02-05,430756,85,19:04,13
14:59,2020-09-06,409393,142,16:18,14
10:23,2020-01-22,507592,292,12:16,7
10:45,2021-11-19,469050,120,14:10,10
20:14,2020-09-05,407425,37,20:20,10
19:32,2021-02-07,562947,279,21:15,9
09:02,2022-08-06,422901,222,12:42,10
17:54,2021-03-27,590196,177,20:32,8
12:28,2021-03-02,473777,65,20:48,7
14:59,2020-08-05,488488,206,16:08,13
20:35,2020-01-11,600236,201,20:49,1
12:21,2020-12-19,426884,87,16:33,15
15:32,2021-11-27,479662,189,20:11,1
12:22,2022-07-21,497991,141,14:10,4
10:17,2020-10-29,457098,31,18:12,15
19:28,2021-06-25,576624,64,21:22,7
10:16,2021-10-23,407598,292,10:26,15
09:58,2022-08-08,531335,220,21:05,7
21:02,2021-11-30,470336,135,21:12,3
13:15,2021-04-28,507610,125,20:43,2
13:04,2021-11-06,557427,49,18:35,2
15:46,2020-04-13,569518,187,21:53,6
14:12,2022-08-06,433599,28,21:53,11
13:08,2022-08-27,535618,286,14:30,15
17:54,2021-10-30,542333,297,19:40,1
11:50,2020-07-18,490276,244,19:59,8
10:54,2020-07-31,513301,263,19:55,11
13:12,2022-06-04,416498,227,13:30,11
12:34,2022-10-19,569624,27,17:59,4
10:15,2021-11-02,588904,156,12:43,1
11:11,2021-07-28,540567,11,12:08,2
20:21,2022-05-11,460748,138,21:53,15
12:17,2021-05-13,572327,19,20:16,9
15:09,2022-02-25,567603,177,17:46,9
11:09,2020-05-12,540270,193,12:15,5
18:36,2020-04-16,585777,119,18:57,13
16:25,2021-10-16,505409,25,17:47,2
19:38,2021-12-13,512292,97,20:30,3
13:21,2022-04-19,408180,199,19:04,2
14:23,2021-09-08,518968,133,19:15,2
14:18,2021-11-19,429574,98,21:09,3
21:19,2020-07-22,487158,281,21:45,7
21:07,2020-12-27,520011,22,21:26,4
18:00,2020-09-06,451291,106,19:31,7
19:59,2020-01-31,434792,293,21:47,13
18:08,2022-03-19,412157,240,18:31,10
17:44,2022-03-03,517342,201,19:48,5
17:09,2022-01-04,514994,21,20:27,8
12:24,2020-08-17,410599,188,14:29,13
13:02,2021-03-28,413894,256,14:18,12
21:35,2022-07-03,511498,95,21:58,7
13:12,2020-02-20,416710,279,21:04,3
21:08,2020-05-03,571530,201,21:16,10
17:09,2021-08-28,477813,112,17:21,1
10:13,2022-11-16,510476,83,21:10,4
12:03,2021-08-30,492784,52,21:13,3
10:45,2020-04-28,486717,112,14:41,3
14:39,2023-01-22,477732,195,21:02,11
14:49,2021-07-22,527516,132,18:12,14
16:47,2022-05-25,502656,178,18:30,13
20:47,2021-04-22,461849,168,21:28,1
19:22,2021-12-12,449774,66,19:24,11
15:52,2020-07-05,509029,153,21:57,11
19:27,2022-07-23,598350,209,21:49,5
17:38,2021-08-18,541341,249,21:53,7
10:01,2021-06-06,410192,254,17:21,2
16:05,2020-04-08,503422,211,18:53,11
19:36,2022-01-09,484385,165,21:55,14
14:00,2022-10-15,408359,24,15:09,2
13:18,2020-10-30,596992,35,21:05,4
15:28,2022-04-27,401999,163,17:14,15
09:10,2021-01-19,464926,31,12:22,14
15:10,2020-07-01,424649,80,19:57,7
20:16,2020-11-30,569686,177,21:49,11
12:04,2020-11-16,483127,226,12:57,12
11:31,2020-11-08,580222,177,16:35,15
20:40,2021-01-30,447177,176,21:26,11
16:07,2021-12-13,461379,257,18:15,4
20:34,2022-12-17,404810,266,20:46,8
12:29,2021-04-29,435035,291,13:20,13
20:20,2020-02-13,463943,210,21:20,2
16:20,2022-03-03,441271,44,17:26,1
20:43,2021-01-22,476372,230,20:44,3
21:49,2022-12-11,468176,192,21:57,11
16:21,2022-02-01,475954,261,21:30,5
11:33,2022-03-01,505453,42,13:45,2
10:05,2021-03-30,426194,266,21:44,6
16:05,2020-12-10,472013,283,18:45,8
19:00,2022-02-06,570900,101,21:17,7
19:49,2022-09-24,475809,63,20:50,11
21:51,2021-07-22,600825,2,21:51,12
